,Unnamed: 0,title,link,Pub_Date
246,414,Preparation of anastrozole loaded PEG-PLA nanoparticles: evaluation of | IJN - Dove Medical Press,https://www.dovepress.com/preparation-of-anastrozole-loaded-peg-pla-nanoparticles-evaluation-of--peer-reviewed-fulltext-article-IJN,2017-12-28 08:00:00+00:00
247,6180,Radioactive Decay Could Support Life on Solar System's Ocean Worlds - Sci-News.com,http://www.sci-news.com/space/planetaryscience/radioactive-decay-life-solar-systems-ocean-worlds-04890.html,2017-05-24 07:00:00+00:00
248,2551,Bangalore Turf Club doping row: Don't judge a horse by a man's yardstick - Deccan Chronicle,https://www.deccanchronicle.com/nation/in-other-news/220417/bangalore-turf-club-doping-row-dont-judge-a-horse-by-a-mans-yardstick.html,2017-04-22 07:00:00+00:00
249,2644,UW awarded $12.5 million to study astrophysical plasma here on Earth - University of Wisconsin-Madison,https://news.wisc.edu/uw-awarded-12-5-million-to-study-astrophysical-plasma-here-on-earth/,2017-10-09 07:00:00+00:00
250,163,"Guns N’ Roses, Pearl Jam Supergroup the Levee Walkers: Hear Cathartic New Song - Rolling Stone",https://www.rollingstone.com/music/music-news/guns-n-roses-pearl-jam-supergroup-the-levee-walkers-hear-cathartic-new-song-123665/,2017-11-02 07:00:00+00:00
251,3672,Researchers identify drug that alleviates opioid withdrawal: Existing drug is effective in preventing withdrawal symptoms in opioid-dependent rodents - Science Daily,https://www.sciencedaily.com/releases/2017/01/170130110911.htm,2017-01-30 08:00:00+00:00
252,3200,PGI doctor's IV drip alarm beeps thrice before fluid ends - ETHealthWorld,https://health.economictimes.indiatimes.com/news/industry/pgi-doctors-iv-drip-alarm-beeps-thrice-before-fluid-ends/56411878,2017-01-09 08:00:00+00:00
253,3216,The Harvard Crimson - Harvard Crimson,https://www.thecrimson.com/article/2017/3/30/opium-at-harvard/,2017-03-30 07:00:00+00:00
254,2109,"19,000 Impacted by Medical Oncology Hematology Consultants Ransowmare Incident - HIPAA Journal",https://www.hipaajournal.com/19000-impacted-by-medical-oncology-hematology-consultants-ransowmare-incident-8950/,2017-09-04 07:00:00+00:00
255,3074,Six decades of struggle over the pill - Nature.com,https://www.nature.com/articles/546185a,2017-06-08 07:00:00+00:00
256,9,"Infant's Tylenol oral: Uses, Side Effects, Interactions, Pictures, Warnings & Dosing - WebMD",https://www.webmd.com/drugs/2/drug-20454/infants-tylenol-oral/details,2017-10-05 01:14:28+00:00
257,412,Pics! Preparations Are Underway for Pippa Middleton’s Wedding - Extra,https://extratv.com/2017/05/16/pics-preparations-are-underway-for-pippa-middletons-wedding/,2017-05-16 07:00:00+00:00
258,1095,Antidepressants found in fish brains in Great Lakes region - University at Buffalo,https://www.buffalo.edu/news/releases/2017/08/042.html,2017-08-31 07:00:00+00:00
259,392,"Republicans skeptical of colleges' impact on U.S., but most see benefits for workforce preparation - Pew Research Center",https://www.pewresearch.org/fact-tank/2017/07/20/republicans-skeptical-of-colleges-impact-on-u-s-but-most-see-benefits-for-workforce-preparation/,2017-07-20 07:00:00+00:00
260,2051,Biohackers Disregard FDA Warning on DIY Gene Therapy - MIT Technology Review,https://www.technologyreview.com/2017/12/01/147344/biohackers-disregard-fda-warning-on-diy-gene-therapy/,2017-12-01 08:00:00+00:00
261,2593,Columbus man who sold elephant tranquilizer as heroin sentenced 15 years - 10TV,https://www.10tv.com/article/news/local/columbus-man-who-sold-elephant-tranquilizer-heroin-sentenced-15-years/530-44979069-4d40-4854-8284-31c6a3bf8aa8,2017-01-24 08:00:00+00:00
262,28,"Hormonal Birth Control Is Linked to a Higher Risk of Suicide, Study Says - TIME",https://time.com/5030447/birth-control-side-effects-suicide/,2017-11-21 08:00:00+00:00
263,4307,With Roche's loss of 'Cabilly patents' more than $600M in royalties dissipate as well - FiercePharma,https://www.fiercepharma.com/pharma/roche-s-loss-cabilly-patents-about-800m-royalties-dissipate-as-well,2017-10-13 07:00:00+00:00
264,2893,Common Cold: Two at Once - Healthline,https://www.healthline.com/health-news/you-can-have-two-colds-at-the-same-time,2017-12-06 17:25:13+00:00
265,3348,Caffeine and nicotine do not provide symptomatic relief in Parkinson disease - Nature.com,https://www.nature.com/articles/nrneurol.2017.155,2017-10-23 07:00:00+00:00
266,2827,Preventing and treating colds: The evidence and the anecdotes - Harvard Health,https://www.health.harvard.edu/blog/preventing-and-treating-colds-the-evidence-and-the-anecdotes-2017011210972,2017-01-12 08:00:00+00:00
267,5972,T-Mobile quietly kills 'Free Data for Life' giveaway for new tablets - PCWorld,https://www.pcworld.com/article/406712/t-mobile-quietly-kills-free-data-for-life-giveaway-for-new-tablets.html,2017-05-09 07:00:00+00:00
268,538,What Are Brain Zaps? Adjusting Antidepressants Can Have This Bizarre Effect - Bustle,https://www.bustle.com/p/what-are-brain-zaps-adjusting-antidepressants-can-have-this-bizarre-effect-2455695,2017-10-03 07:00:00+00:00
269,2469,Chicago park to finally be cleansed of radioactive waste - The Architect's Newspaper,https://www.archpaper.com/2017/07/chicago-park-radioactive-waste/,2017-07-20 07:00:00+00:00
270,2921,Does Eucalyptus Help With Colds? Here's How It Soothes Even The Worst Of Your Symptoms - Elite Daily,https://www.elitedaily.com/p/does-eucalyptus-help-with-colds-heres-how-it-soothes-even-the-worst-of-your-symptoms-5492044,2017-11-17 08:00:00+00:00
271,5820,Market-entry rewards seen as good option for getting new antibiotics - CIDRAP,https://www.cidrap.umn.edu/news-perspective/2017/06/market-entry-rewards-seen-good-option-getting-new-antibiotics,2017-06-08 07:00:00+00:00
272,2783,Confused About Acids in Your Skincare? Top Dermatologists Share a Breakdown - Bravo,https://www.bravotv.com/blogs/confused-about-acids-in-your-skincare-top-dermatologists-share-a-breakdown,2017-09-25 07:00:00+00:00
273,3901,P.E.I. medicinal marijuana company adds 'discreet' option - CBC.ca,https://www.cbc.ca/news/canada/prince-edward-island/pei-medicinal-marijuana-cannabis-oil-1.4088393,2017-04-27 07:00:00+00:00
274,4009,Purit Antiseptic celebrates 25 Years of Guaranteed Protection with Lots of Amazing Prizes & Rewards for Customers - BellaNaija,https://www.bellanaija.com/2017/08/purit-celebrates-25th-anniversary/,2017-08-11 07:00:00+00:00
275,2404,Do fish oil and omega-3 supplements have a proven health benefit? - Patient.info,https://patient.info/news-and-features/do-fish-oils-have-a-proven-health-benefit,2017-11-16 08:00:00+00:00
276,2912,How to Help Your Body Survive Winter Dryness - U.S. News & World Report,https://health.usnews.com/wellness/articles/2017-02-01/how-to-help-your-body-survive-winter-dryness,2017-02-01 08:00:00+00:00
277,2361,Why can't dogs eat chocolate? - The Conversation,https://theconversation.com/why-cant-dogs-eat-chocolate-89374,2017-12-20 08:00:00+00:00
278,3885,Ireland to legalise cannabis for medicinal purposes - The Independent,https://www.independent.co.uk/news/world/europe/ireland-legalise-marijuana-cannabis-medical-medicinal-purposes-republic-eire-a7574091.html,2017-02-10 08:00:00+00:00
279,1070,WATCH: Million Dollar Listing's Josh Flagg Hilariously Demands Pricey Pizza as His Anesthetic Wears Off After Surgery - PEOPLE,https://people.com/tv/josh-flagg-back-surgery-hilarity/,2017-10-18 07:00:00+00:00
280,1412,"Steroid Use Increases Four-Fold In One Year, As More Young Men Take Muscle-Enhancing Drugs - HuffPost UK",https://www.huffingtonpost.co.uk/entry/steroid-use-increased-four-fold-in-one-year-as-more-young-men-take-muscle-enhancing-drugs_uk_597b05c4e4b02a4ebb74b8cb,2017-07-28 07:00:00+00:00
281,2197,"CAR T-cell therapies drive outcomes in lymphoma, myeloma - EurekAlert",https://www.eurekalert.org/news-releases/629269,2017-12-11 08:00:00+00:00
282,4500,imaging: This new chemistry could make it better - Medical Design & Outsourcing,https://www.medicaldesignandoutsourcing.com/new-chemistry-medical-imaging/,2017-08-10 07:00:00+00:00
283,3689,"This Professor Teaches About Drug Use, Including His Own | WNYC News - WNYC",https://www.wnyc.org/story/professor-drug-use-addiction-students/,2017-05-04 07:00:00+00:00
284,5313,"A spoonful of oil: Fats and oils help to unlock full nutritional benefits of veggies, study suggests - Science Daily",https://www.sciencedaily.com/releases/2017/10/171009124026.htm,2017-10-09 07:00:00+00:00
285,3409,Risk of breast cancer's return continues long after treatment ends - Medical News Today,https://www.medicalnewstoday.com/articles/319997,2017-11-09 08:00:00+00:00
286,5106,Sandusky County EMS among best in Ohio for cardiac services - The News-Messenger,https://www.thenews-messenger.com/story/news/local/2017/08/10/sandusky-county-ems-among-best-ohio-cardiac-services/555776001/,2017-08-10 07:00:00+00:00
287,875,Dark matter: The mystery substance physics still can't identify that makes up the majority of our universe - The Conversation,https://theconversation.com/dark-matter-the-mystery-substance-physics-still-cant-identify-that-makes-up-the-majority-of-our-universe-85808,2017-10-25 07:00:00+00:00
288,6148,Skin disorders in Parkinson's disease: potential biomarkers and | CCID - Dove Medical Press,https://www.dovepress.com/skin-disorders-in-parkinsonrsquos-disease-potential-biomarkers-and-ris-peer-reviewed-fulltext-article-CCID,2017-03-09 08:00:00+00:00
289,615,Research Note: Irritability and ADHD medications < Yale School of Medicine - Yale School of Medicine,https://medicine.yale.edu/news-article/research-note-irritability-and-adhd-medications/,2017-07-13 07:00:00+00:00
290,2853,What Really Works to Fight a Stubborn Cough? - WebMD,https://www.webmd.com/cold-and-flu/news/20171108/what-really-works-to-fight-a-stubborn-cough,2017-11-07 08:00:00+00:00
291,5614,Two-Thirds of Americans See Docs Who Got Paid by Drug Companies: Study - Drexel University,https://drexel.edu/news/archive/2017/march/two-thirds-patients-see-doctors-who-receive-gifts,2017-03-06 08:00:00+00:00
292,6374,"Going Under the Knife, With Eyes and Ears Wide Open - The New York Times",https://www.nytimes.com/2017/03/25/health/surgery-awake-anesthesia.html,2017-03-25 07:00:00+00:00
293,715,FDA approves pill with sensor that digitally tracks if patients have ingested their medication | FDA - FDA.gov,https://www.fda.gov/news-events/press-announcements/fda-approves-pill-sensor-digitally-tracks-if-patients-have-ingested-their-medication,2017-11-13 08:00:00+00:00
294,2405,World Osteoporosis Day: Here are 3 ways to boost bone health post-menopause - Hindustan Times,https://www.hindustantimes.com/fitness/world-osteoporosis-day-here-are-3-ways-to-boost-bone-health-post-menopause/story-b9mnKaiwth7gdYhp3Gzq2J.html,2017-10-20 07:00:00+00:00
295,5105,New drug protects heart from cardiac rupture after myocardial infarction - Science Daily,https://www.sciencedaily.com/releases/2017/10/171002092245.htm,2017-10-02 07:00:00+00:00
296,4405,Fox Establishes Workplace Culture Panel After Harassment Scandal - The New York Times,https://www.nytimes.com/2017/11/20/business/media/fox-news-sexual-harassment.html,2017-11-20 08:00:00+00:00
297,4801,Dietary Supplements for the Prevention of Falls and Fall-Related Injuries - Medscape,https://www.medscape.com/viewarticle/874089,2017-01-11 08:00:00+00:00
298,5319,Why Miso Is Incredibly Healthy - Healthline,https://www.healthline.com/nutrition/why-miso-is-healthy,2017-06-17 07:00:00+00:00
299,5284,Vitamins: you probably don’t need them - Marin Independent Journal,https://www.marinij.com/2017/05/26/vitamins-you-probably-dont-need-them/,2017-05-26 07:00:00+00:00
300,6001,Tablets entice clinic's patients to discover their diabetes risk - American Medical Association,https://www.ama-assn.org/delivering-care/diabetes/tablets-entice-clinic-s-patients-discover-their-diabetes-risk,2017-08-16 07:00:00+00:00
301,2071,Gene Therapy Has Been Used to 'Switch Off' Asthma Symptoms - ScienceAlert,https://www.sciencealert.com/gene-therapy-used-to-switch-off-asthma,2017-06-02 07:00:00+00:00
302,1062,Symposium to formulate national surgical and anesthetic policy - Loop PNG,https://www.looppng.com/png-news/symposium-formulate-national-surgical-and-anesthetic-policy-65992,2017-09-04 07:00:00+00:00
303,5226,What's new with the flu shot? - Harvard Health,https://www.health.harvard.edu/blog/whats-new-flu-shot-2017111312686,2017-11-13 08:00:00+00:00
304,2704,'Star Wars:' Could Lightsabers Really Take Down the Dark Side? - Newsweek,https://www.newsweek.com/star-wars-lightsaber-dark-side-real-life-749041,2017-12-15 08:00:00+00:00
305,2833,Vivaporú and Hella Honey: 10 Cold Season Remedies Your Parents Swear By - Remezcla,https://remezcla.com/lists/culture/cold-season-latino-remedies-vivaporu-sopita/,2017-08-11 07:00:00+00:00
306,3088,"6 Things That Can Affect Your Birth Control Pill, But You Probably Never Think About - Elite Daily",https://www.elitedaily.com/p/6-things-that-can-affect-your-birth-control-pill-but-you-probably-never-think-about-3005946,2017-10-27 07:00:00+00:00
307,1063,Changing the patient experience: Using a CO(2) laser to remove an amalgam dental restoration without anesthesia - DentistryIQ,https://www.dentistryiq.com/dentistry/article/16366374/changing-the-patient-experience-using-a-co2-laser-to-remove-an-amalgam-dental-restoration-without-anesthesia,2017-05-02 07:00:00+00:00
308,2457,Why Japan Should Release Radioactive Fukushima Water Into The Ocean - Forbes Now,https://www.forbes.com/sites/jamesconca/2017/11/29/japan-should-release-tritium-contaminated-water-to-the-ocean/,2017-11-29 08:00:00+00:00
309,5303,6 Super Healthy Seeds You Should Eat - Healthline,https://www.healthline.com/nutrition/6-healthiest-seeds,2017-10-09 07:00:00+00:00
310,65,Most birth control milestones happened much later than you might think - Business Insider,https://www.businessinsider.com/history-birth-control-milestones-court-cases-planned-parenthood-2017-7,2017-07-16 07:00:00+00:00
311,310,Study links dental antibiotics to C diff cases - CIDRAP,https://www.cidrap.umn.edu/news-perspective/2017/10/study-links-dental-antibiotics-c-diff-cases,2017-10-06 07:00:00+00:00
312,1538,Why health claims about essential oils deserve more scrutiny from journalists | - HealthNewsReview.org,https://www.healthnewsreview.org/2017/10/why-health-claims-about-essential-oils-deserve-more-scrutiny-from-journalists/,2017-10-25 07:00:00+00:00
313,6290,Protein Folding - News-Medical.Net,https://www.news-medical.net/life-sciences/Protein-Folding.aspx,2017-08-03 13:48:43+00:00
314,1785,Black market insulin: What you need to know - CBS News,https://www.cbsnews.com/news/black-market-insulin-what-you-need-to-know/,2017-06-20 07:00:00+00:00
315,796,Atypical hemolytic uremic syndrome: What you need to know - Healio,https://www.healio.com/news/hematology-oncology/20170119/atypical-hemolytic-uremic-syndromewhat-you-need-to-know,2017-01-19 08:00:00+00:00
316,4786,Diet Supplements and Liver Problems - News-Medical.Net,https://www.news-medical.net/health/Diet-Supplements-and-Liver-Problems.aspx,2017-08-03 18:01:47+00:00
317,501,Pat Robertson Blames Texas Shooting on Antidepressants but Science Says He Is Wrong - Newsweek,https://www.newsweek.com/pat-robertson-blames-texas-shooting-antidepressants-science-says-he-wrong-703243,2017-11-06 08:00:00+00:00
318,738,Orphan Drug Rules Manipulated By Industry To Create Prized Monopolies : Shots - Health News - NPR,https://www.npr.org/sections/health-shots/2017/01/17/509506836/drugs-for-rare-diseases-have-become-uncommonly-rich-monopolies,2017-01-17 08:00:00+00:00
319,54,Your Complete Guide To Quitting Your Birth Control - Women's Health,https://www.womenshealthmag.com/health/a19958855/quit-birth-control/,2017-03-03 08:00:00+00:00
320,3305,"Cigarettes, Cigars and Vaping: Which Habit Puts You Most at Risk? - Health Essentials",https://health.clevelandclinic.org/health-risks-of-vaping-compared-to-tobacco-smoking/,2017-03-30 07:00:00+00:00
321,5668,Corn Allergy: What Are the Symptoms? - Healthline,https://www.healthline.com/health/allergies/corn-allergy-symptoms,2017-09-26 01:07:36+00:00
322,6277,Calcium transport enzyme rocks - Chemical & Engineering News,https://cen.acs.org/articles/95/i19/Calcium-transport-enzyme-rocks.html,2017-05-08 07:00:00+00:00
323,6360,What is Anesthesiology? - News-Medical.Net,https://www.news-medical.net/health/What-is-Anesthesiology.aspx,2017-08-09 07:47:11+00:00
324,5462,Long-Acting Insulins Useful Tools in Type 1 and Type 2 Diabetes - Pharmacy Times,https://www.pharmacytimes.com/view/longacting-insulins-useful-tools-in-type-1-and-type-2-diabetes,2017-10-25 07:00:00+00:00
325,833,Researchers define cancer risk in BRCA1/BRCA2 carriers - Healio,https://www.healio.com/hematology-oncology/breast-cancer/news/in-the-journals/%7B037b8f73-497d-44d9-b428-3a97089cc0b9%7D/researchers-define-cancer-risk-in-brca1brca2-carriers,2017-06-20 07:00:00+00:00
326,1771,Can US Boost Manufacturing 20% By 2025? - IndustryWeek,https://www.industryweek.com/the-economy/article/22024569/can-us-boost-manufacturing-20-by-2025,2017-11-15 08:00:00+00:00
327,1859,Scientists Deliver Insulin Using LEDs and a Smartphone - Popular Mechanics,https://www.popularmechanics.com/science/health/a26256/needle-free-insulin-delivery-optogenetics/,2017-04-27 07:00:00+00:00
328,1649,Reprogramming bacteria instead of killing them could be the answer to antibiotic resistance - The Conversation,https://theconversation.com/reprogramming-bacteria-instead-of-killing-them-could-be-the-answer-to-antibiotic-resistance-88726,2017-12-13 08:00:00+00:00
329,389,Final preparations underway for execution of sick inmate Alva Campbell - ABC6OnYourSide.com,https://abc6onyourside.com/news/local/final-preparations-underway-for-execution-of-sick-inmate-alva-campbell,2017-11-14 08:00:00+00:00
330,1536,Where to Buy 100 of the World's Best Olive Oils - Olive Oil Times,https://www.oliveoiltimes.com/world/buy-100-worlds-best-olive-oils/57413,2017-06-10 07:00:00+00:00
331,4313,"Damariscotta History Old medicine, pharmacy, and drug-store bottles, and bottles of cobalt blue - The Lincoln County News",https://lcnme.com/opinion/columns/damariscotta-history-36/,2017-04-26 07:00:00+00:00
332,2234,Caffeine Can Kill: the Dangers of Energy Drinks - U.S. News & World Report,https://health.usnews.com/health-care/for-better/articles/2017-05-24/caffeine-can-kill-the-dangers-of-energy-drinks,2017-05-24 07:00:00+00:00
333,5056,Heart and Vascular Care - Kettering Health,https://ketteringhealth.org/services/heart-vascular-care/,2021-05-10 06:08:25+00:00
334,473,The Reassuring Message Everyone Who Takes Antidepressants Needs To Hear - Refinery29,https://www.refinery29.com/en-us/2017/06/160255/taking-antidepressants-stress,2017-06-21 07:00:00+00:00
335,1962,Impact of 68Ga-PSMA-11 PET on Management in Patients with Biochemically Recurrent Prostate Cancer - Journal of Nuclear Medicine,https://jnm.snmjournals.org/content/58/12/1956,2017-12-01 08:00:00+00:00
336,5689,Dust tops the list of home allergens - CTPost,https://www.ctpost.com/living/article/Dust-tops-the-list-of-home-allergens-10894648.php,2017-01-30 08:00:00+00:00
337,4933,"Is The Pharmaceutical Industry Focused On Curing Diseases, Or Just Treating Symptoms? - Forbes",https://www.forbes.com/sites/quora/2017/12/14/is-the-pharmaceutical-industry-focused-on-curing-diseases-or-just-treating-symptoms/,2017-12-14 08:00:00+00:00
338,4717,Khloe Kardashian Uses This Weird Lip Tool to Naturally Plump Her Lips - E! NEWS,https://www.eonline.com/news/824976/khloe-kardashian-uses-this-weird-lip-tool-to-naturally-plump-her-lips,2017-01-30 08:00:00+00:00
339,1783,12 Simple Tips to Prevent Blood Sugar Spikes - Healthline,https://www.healthline.com/nutrition/blood-sugar-spikes,2017-04-10 07:00:00+00:00
340,939,How parental substance misuse affects children: key points from research - Communitycare.co.uk,https://www.communitycare.co.uk/2017/08/18/parental-substance-misuse-affects-children-key-points-research/,2017-08-18 07:00:00+00:00
341,2189,Vigilance arrests Dr R K Jena - Times of India,https://timesofindia.indiatimes.com/city/cuttack/vigilance-arrests-dr-r-k-jena/articleshow/62195914.cms,2017-12-21 08:00:00+00:00
342,6055,Dermatology Is More Than Skin Deep: What You Need To Know About Your Body's Largest Organ - Forbes,https://www.forbes.com/sites/realspin/2017/04/19/dermatology-is-more-than-skin-deep-what-you-need-to-know-about-your-bodys-largest-organ/,2017-04-19 07:00:00+00:00
343,2990,Foods with more vitamin C than an orange - Business Insider,https://www.businessinsider.com/foods-more-vitamin-c-than-orange-2017-2,2017-02-27 08:00:00+00:00
344,3273,Nicotine's hold: What the gut and gender have to do with it - Science Daily,https://www.sciencedaily.com/releases/2017/11/171101160758.htm,2017-11-01 07:00:00+00:00
345,122,Steve Perry Says He'll Release a 'Cathartic' New Solo Album in 2017 - Ultimate Classic Rock,https://ultimateclassicrock.com/steve-perry-new-album-2017/,2017-04-09 07:00:00+00:00
346,832,FDA grants fast track designation to elacestrant for breast cancer subtype - Healio,https://www.healio.com/news/hematology-oncology/20171018/fda-grants-fast-track-designation-to-elacestrant-for-breast-cancer-subtype,2017-10-18 07:00:00+00:00
347,3512,Jennifer Aniston Takes a Lot of Vitamins—and Is Just As Confused As the Rest of Us - Self,https://www.self.com/story/jennifer-aniston-vitamins,2017-09-27 07:00:00+00:00
348,3335,"Love, Terror, and Cigarettes - The New Yorker",https://www.newyorker.com/magazine/2017/01/09/love-terror-and-cigarettes,2017-01-09 08:00:00+00:00
349,3586,Major drug haul at Kochi airport - Deccan Chronicle,https://www.deccanchronicle.com/nation/in-other-news/141017/major-drug-haul-at-kochi-airport.html,2017-10-14 07:00:00+00:00
350,3796,Drug Classifications - Drug Classifications - Addiction Center,https://www.addictioncenter.com/drugs/drug-classifications/,2017-12-01 08:00:00+00:00
351,3783,Hormonal contraception in women with polycystic ovary syndrome: choice | OAJC - Dove Medical Press,https://www.dovepress.com/hormonal-contraception-in-women-with-polycystic-ovary-syndrome-choices-peer-reviewed-fulltext-article-OAJC,2017-02-02 08:00:00+00:00
352,2957,"The 7 Best Vitamin C Serums To Fade Dark Spots From Sun Exposure & Acne, According To A Derm - Bustle",https://www.bustle.com/style/the-6-best-vitamin-c-serums-to-fade-dark-spots-from-sun-exposure-acne-54826,2017-05-02 07:00:00+00:00
353,6205,Sphere Made to Redefine Kilogram Has Purest Silicon Ever Created - Scientific American,https://www.scientificamerican.com/article/sphere-made-to-redefine-kilogram-has-purest-silicon-ever-created/,2017-06-18 07:00:00+00:00
354,1260,Rural relief: Governor signs veterinary debt assistance bill - Source,https://source.colostate.edu/rural-relief-governor-signs-veterinary-debt-assistance-bill/,2017-08-08 07:00:00+00:00
355,4002,"Fertility warning over antiseptic chemicals in cleaning fluid, wipes - Guardian Nigeria",https://guardian.ng/features/fertility-warning-over-antiseptic-chemicals-in-cleaning-fluid-wipes/,2017-08-30 07:00:00+00:00
356,871,First Prescription App for Substance Abuse Approved by FDA - IEEE Spectrum,https://spectrum.ieee.org/first-prescription-app-for-substance-abuse-approved-by-fda,2017-09-19 07:00:00+00:00
357,684,Balancing The Use Of Cost-Effectiveness Analysis Across All Types Of Health Care Innovations - healthaffairs.org,https://www.healthaffairs.org/do/10.1377/forefront.20170414.059610/,2017-04-14 07:00:00+00:00
358,1300,"The High-Cost, High-Risk World of Modern Pet Care - Bloomberg",https://www.bloomberg.com/news/features/2017-01-05/when-big-business-happens-to-your-pet,2017-01-05 08:00:00+00:00
359,5434,Regular Use Of Mouthwash May Increase Risk For Diabetes - Forbes Now,https://www.forbes.com/sites/robertglatter/2017/11/26/regular-use-of-mouthwash-may-increase-risk-for-diabetes/,2017-11-26 08:00:00+00:00
360,4293,Marketed remedies offered cures — and a buzz - Pressconnects,https://www.pressconnects.com/story/news/connections/history/2017/02/09/marketed-remedies-offered-cures-and-buzz/97654034/,2017-02-09 08:00:00+00:00
361,2821,Acne Spot Treatments That Really Work - Women's Health,https://www.womenshealthmag.com/beauty/a19971022/acne-spot-treatments/,2017-04-10 07:00:00+00:00
362,2079,Global Markets for Blood Plasma Products - PR Newswire,https://www.prnewswire.com/news-releases/global-markets-for-blood-plasma-products-300497352.html,2017-08-01 07:00:00+00:00
363,260,"Antibiotic-resistant gonorrhoea on the rise, new drugs needed - World Health Organization",https://www.who.int/news/item/07-07-2017-antibiotic-resistant-gonorrhoea-on-the-rise-new-drugs-needed,2017-07-07 07:00:00+00:00
364,5545,"Survey reveals how many doctors receive money, gifts from drugmakers - CBS News",https://www.cbsnews.com/news/doctors-receive-money-gifts-from-drugmakers-pharmaceutical-companies/,2017-05-03 07:00:00+00:00
365,3905,People's Pharmacy: Anticholinergic drugs can cause mental issues - Online Athens,https://www.onlineathens.com/story/lifestyle/health-fitness/2017/04/17/people-s-pharmacy-anticholinergic-drugs-can-cause-mental-issues/15426395007/,2017-04-17 07:00:00+00:00
366,4001,The Antiseptic Truth About the Yankees-Red Sox Rivalry - The New York Times,https://www.nytimes.com/2017/08/13/sports/baseball/yankees-red-sox-rivalry.html,2017-08-13 07:00:00+00:00
367,1132,Antidepressants Found In The Great Lakes And Fish - Forbes,https://www.forbes.com/sites/brucelee/2017/09/04/antidepressants-found-in-the-great-lakes-and-fish/,2017-09-04 07:00:00+00:00
368,1526,Halp! I Got an Allergic Reaction to Essential Oils—Here’s How to Fix It - Well+Good,https://www.wellandgood.com/essential-oils-allergic-reactions/,2017-09-11 07:00:00+00:00
369,2477,Neutrino detector could see radioactive potassium deep within the Earth – Physics World - physicsworld.com,https://physicsworld.com/a/neutrino-detector-could-see-radioactive-potassium-deep-within-the-earth/,2017-11-08 08:00:00+00:00
370,6170,A Spoonful of Sugar Helps the Radioactive Oatmeal Go Down - Smithsonian Magazine,https://www.smithsonianmag.com/history/spoonful-sugar-helps-radioactive-oatmeal-go-down-180962424/,2017-03-08 08:00:00+00:00
371,5345,Vitamin C effective in targeting cancer stem cells - Science Daily,https://www.sciencedaily.com/releases/2017/03/170308083940.htm,2017-03-08 08:00:00+00:00
372,5110,Heart attacks are more common in January – here's why - The Conversation,https://theconversation.com/heart-attacks-are-more-common-in-january-heres-why-70298,2017-01-09 08:00:00+00:00
373,4024,Reset your brain by washing your hands - TODAY,https://www.today.com/series/one-small-thing/reset-your-brain-washing-your-hands-t112968,2017-06-24 07:00:00+00:00
374,2442,Tennessee officials keep radioactive waste details from public - Tennessean,https://www.tennessean.com/story/news/2017/11/20/tennessee-nuclear-radioactive-waste-details/839511001/,2017-11-20 08:00:00+00:00
375,4713,Red Lobster Lip Balm - Cheddar Bay Biscuit Chapstick - Marie Claire,https://www.marieclaire.com/beauty/makeup/news/a27051/red-lobster-lip-balm/,2017-05-08 07:00:00+00:00
376,581,Feeling lonely may worsen cold symptoms - Medical News Today,https://www.medicalnewstoday.com/articles/316648,2017-03-30 07:00:00+00:00
377,3010,Soursop (Graviola): Health Benefits and Uses - Healthline,https://www.healthline.com/nutrition/soursop-benefits,2017-10-06 07:00:00+00:00
378,1099,Knowing When to Switch or Augment Treatment in Patients With Major Depressive Disorder - AJMC.com Managed Markets Network,https://www.ajmc.com/view/knowing-when-to-switch-or-augment-treatment-in-patients-with-major-depressive-disorder,2017-11-10 08:00:00+00:00
379,5589,Cuba battling medicine shortages in wake of cash crunch - Reuters.com,https://www.reuters.com/article/us-cuba-healthcare-idUSKBN1DV5QG,2017-12-01 08:00:00+00:00
380,6295,Cell mechanism that transforms electrical signals into chemical ones explained - Science Daily,https://www.sciencedaily.com/releases/2017/05/170518140240.htm,2017-05-18 07:00:00+00:00
381,3397,Are We Experimenting on Our Children With Soy Formula? - Undark Magazine,https://undark.org/2017/08/02/soy-formula-babies-endocrine-disruptor/,2017-08-02 07:00:00+00:00
382,1224,The dangerous dog debate - American Veterinary Medical Association,https://www.avma.org/javma-news/2017-11-15/dangerous-dog-debate,2017-11-01 07:00:00+00:00
383,5803,Why pregnant women shouldn't use antibacterial soap – Study - Guardian Nigeria,https://guardian.ng/features/why-pregnant-women-shouldnt-use-antibacterial-soap-by-study/,2017-08-15 07:00:00+00:00
384,2126,"Akron General Health and Wellness Center, Green - ClevelandClinic.org",https://my.clevelandclinic.org/locations/directions/425-akron-general-health-and-wellness-center-green,2017-04-08 23:28:19+00:00
385,3508,"Laetrile (Vitamin B17 or Amygdalin): Benefits, Myths and Food Sources - Healthline",https://www.healthline.com/nutrition/laetrile-vitamin-b17,2017-12-23 08:00:00+00:00
386,4863,Effect of oxycodone patient-controlled intravenous analgesia after ces | JPR - Dove Medical Press,https://www.dovepress.com/effect-of-oxycodone-patient-controlled-intravenous-analgesia-after-ces-peer-reviewed-fulltext-article-JPR,2017-11-10 08:00:00+00:00
387,3311,Why Your Brain Craves Cigarettes When You Drink - VICE,https://www.vice.com/en/article/d3gmnx/why-your-brain-craves-cigarettes-when-you-drink,2017-05-28 07:00:00+00:00
